"id","kind","url","file","ok","skipped"
"411","xml","https://nisee.berkeley.edu/spd/servlet/display?format=xml&id=411","records_xml\411.xml","true","false"
"411","html","https://nisee.berkeley.edu/spd/servlet/display?format=html&id=411","records_html\411.html","true","false"
"412","xml","https://nisee.berkeley.edu/spd/servlet/display?format=xml&id=412","records_xml\412.xml","true","false"
"412","html","https://nisee.berkeley.edu/spd/servlet/display?format=html&id=412","records_html\412.html","true","false"
"413","xml","https://nisee.berkeley.edu/spd/servlet/display?format=xml&id=413","records_xml\413.xml","true","false"
"413","html","https://nisee.berkeley.edu/spd/servlet/display?format=html&id=413","records_html\413.html","true","false"
"414","xml","https://nisee.berkeley.edu/spd/servlet/display?format=xml&id=414","records_xml\414.xml","true","false"
"414","html","https://nisee.berkeley.edu/spd/servlet/display?format=html&id=414","records_html\414.html","true","false"
"415","xml","https://nisee.berkeley.edu/spd/servlet/display?format=xml&id=415","records_xml\415.xml","true","false"
"415","html","https://nisee.berkeley.edu/spd/servlet/display?format=html&id=415","records_html\415.html","true","false"
"416","xml","https://nisee.berkeley.edu/spd/servlet/display?format=xml&id=416","records_xml\416.xml","true","false"
"416","html","https://nisee.berkeley.edu/spd/servlet/display?format=html&id=416","records_html\416.html","true","false"
